,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
7330,PSV,NEC Nijmegen,4-2,Sun 05 May ,/match/psv/nec/2013,2013,33,eredivisie
7331,Heerenveen,Utrecht,2-4,Sun 05 May ,/match/heerenveen/fc-utrecht/2013,2013,33,eredivisie
7332,RKC Waalwijk,Vitesse,3-2,Sun 05 May ,/match/rkc-waalwijk/vitesse/2013,2013,33,eredivisie
7333,ADO Den Haag,Feyenoord,2-0,Sun 05 May ,/match/ado-den-haag/feyenoord/2013,2013,33,eredivisie
7334,Ajax,Willem II,5-0,Sun 05 May ,/match/ajax/willem-ii/2013,2013,33,eredivisie
7335,Utrecht,Heracles,3-0,Sun 12 May ,/match/fc-utrecht/heracles/2013,2013,34,eredivisie
7336,NEC Nijmegen,RKC Waalwijk,1-2,Sun 12 May ,/match/nec/rkc-waalwijk/2013,2013,34,eredivisie
7337,PEC Zwolle,ADO Den Haag,4-2,Sun 12 May ,/match/fc-zwolle/ado-den-haag/2013,2013,34,eredivisie
7338,Groningen,Ajax,0-2,Sun 12 May ,/match/fc-groningen/ajax/2013,2013,34,eredivisie
7339,Roda JC,Heerenveen,1-0,Sun 12 May ,/match/roda-jc/heerenveen/2013,2013,34,eredivisie
7340,Feyenoord,NAC Breda,1-0,Sun 12 May ,/match/feyenoord/nac-breda/2013,2013,34,eredivisie
7341,Vitesse,VVV Venlo,0-1,Sun 12 May ,/match/vitesse/vvv/2013,2013,34,eredivisie
7342,Willem II,AZ Alkmaar,2-0,Sun 12 May ,/match/willem-ii/az/2013,2013,34,eredivisie
7343,Twente 1965,PSV,3-1,Sun 12 May ,/match/fc-twente-1965/psv/2013,2013,34,eredivisie
7344,Ajax,Roda JC,3-0,Fri 02 Aug ,/match/ajax/roda-jc/2014,2014,1,eredivisie
7345,ADO Den Haag,PSV,2-3,Sat 03 Aug ,/match/ado-den-haag/psv/2014,2014,1,eredivisie
7346,NEC Nijmegen,Groningen,1-4,Sat 03 Aug ,/match/nec/fc-groningen/2014,2014,1,eredivisie
7347,Twente 1965,RKC Waalwijk,0-0,Sat 03 Aug ,/match/fc-twente-1965/rkc-waalwijk/2014,2014,1,eredivisie
7348,Heerenveen,AZ Alkmaar,4-2,Sat 03 Aug ,/match/heerenveen/az/2014,2014,1,eredivisie
7349,Cambuur,NAC Breda,0-0,Sun 04 Aug ,/match/sc-cambuur-leeuwarden/nac-breda/2014,2014,1,eredivisie
7350,Utrecht,Go Ahead Eagles,1-1,Sun 04 Aug ,/match/fc-utrecht/go-ahead-eagles/2014,2014,1,eredivisie
7351,Vitesse,Heracles,3-1,Sun 04 Aug ,/match/vitesse/heracles/2014,2014,1,eredivisie
7352,PEC Zwolle,Feyenoord,2-1,Sun 04 Aug ,/match/fc-zwolle/feyenoord/2014,2014,1,eredivisie
7353,Roda JC,Cambuur,2-0,Fri 09 Aug ,/match/roda-jc/sc-cambuur-leeuwarden/2014,2014,2,eredivisie
7354,Heracles,PEC Zwolle,1-3,Sat 10 Aug ,/match/heracles/fc-zwolle/2014,2014,2,eredivisie
7355,NAC Breda,Heerenveen,0-2,Sat 10 Aug ,/match/nac-breda/heerenveen/2014,2014,2,eredivisie
7356,Go Ahead Eagles,ADO Den Haag,2-1,Sat 10 Aug ,/match/go-ahead-eagles/ado-den-haag/2014,2014,2,eredivisie
7357,PSV,NEC Nijmegen,5-0,Sat 10 Aug ,/match/psv/nec/2014,2014,2,eredivisie
7358,Feyenoord,Twente 1965,1-4,Sun 11 Aug ,/match/feyenoord/fc-twente-1965/2014,2014,2,eredivisie
7359,AZ Alkmaar,Ajax,3-2,Sun 11 Aug ,/match/az/ajax/2014,2014,2,eredivisie
7360,Groningen,Utrecht,2-0,Sun 11 Aug ,/match/fc-groningen/fc-utrecht/2014,2014,2,eredivisie
7361,RKC Waalwijk,Vitesse,4-2,Sun 11 Aug ,/match/rkc-waalwijk/vitesse/2014,2014,2,eredivisie
7362,PSV,Go Ahead Eagles,3-0,Sat 17 Aug ,/match/psv/go-ahead-eagles/2014,2014,3,eredivisie
7363,Cambuur,Groningen,4-1,Sat 17 Aug ,/match/sc-cambuur-leeuwarden/fc-groningen/2014,2014,3,eredivisie
7364,RKC Waalwijk,AZ Alkmaar,1-2,Sat 17 Aug ,/match/rkc-waalwijk/az/2014,2014,3,eredivisie
7365,NEC Nijmegen,PEC Zwolle,1-5,Sat 17 Aug ,/match/nec/fc-zwolle/2014,2014,3,eredivisie
7366,Roda JC,Vitesse,1-1,Sat 17 Aug ,/match/roda-jc/vitesse/2014,2014,3,eredivisie
7367,Ajax,Feyenoord,2-1,Sun 18 Aug ,/match/ajax/feyenoord/2014,2014,3,eredivisie
7368,Heerenveen,Heracles,2-4,Sun 18 Aug ,/match/heerenveen/heracles/2014,2014,3,eredivisie
7369,NAC Breda,ADO Den Haag,1-2,Sun 18 Aug ,/match/nac-breda/ado-den-haag/2014,2014,3,eredivisie
7370,Twente 1965,Utrecht,6-0,Sun 18 Aug ,/match/fc-twente-1965/fc-utrecht/2014,2014,3,eredivisie
7371,Heerenveen,Ajax,3-3,Fri 23 Aug ,/match/heerenveen/ajax/2014,2014,4,eredivisie
7372,NEC Nijmegen,RKC Waalwijk,2-2,Sat 24 Aug ,/match/nec/rkc-waalwijk/2014,2014,4,eredivisie
7373,Heracles,PSV,1-1,Sat 24 Aug ,/match/heracles/psv/2014,2014,4,eredivisie
7374,ADO Den Haag,Roda JC,0-4,Sat 24 Aug ,/match/ado-den-haag/roda-jc/2014,2014,4,eredivisie
7375,PEC Zwolle,Cambuur,2-0,Sat 24 Aug ,/match/fc-zwolle/sc-cambuur-leeuwarden/2014,2014,4,eredivisie
7376,Go Ahead Eagles,Groningen,3-3,Sun 25 Aug ,/match/go-ahead-eagles/fc-groningen/2014,2014,4,eredivisie
7377,Feyenoord,NAC Breda,3-1,Sun 25 Aug ,/match/feyenoord/nac-breda/2014,2014,4,eredivisie
7378,Vitesse,Twente 1965,1-0,Sun 25 Aug ,/match/vitesse/fc-twente-1965/2014,2014,4,eredivisie
7379,Utrecht,AZ Alkmaar,2-0,Sun 25 Aug ,/match/fc-utrecht/az/2014,2014,4,eredivisie
7380,NAC Breda,NEC Nijmegen,1-1,Fri 30 Aug ,/match/nac-breda/nec/2014,2014,5,eredivisie
7381,Twente 1965,Heerenveen,1-1,Sat 31 Aug ,/match/fc-twente-1965/heerenveen/2014,2014,5,eredivisie
7382,Heracles,ADO Den Haag,1-0,Sat 31 Aug ,/match/heracles/ado-den-haag/2014,2014,5,eredivisie
7383,RKC Waalwijk,Go Ahead Eagles,1-4,Sat 31 Aug ,/match/rkc-waalwijk/go-ahead-eagles/2014,2014,5,eredivisie
7384,PSV,Cambuur,0-0,Sat 31 Aug ,/match/psv/sc-cambuur-leeuwarden/2014,2014,5,eredivisie
7385,Groningen,Ajax,1-1,Sun 01 Sep ,/match/fc-groningen/ajax/2014,2014,5,eredivisie
7386,PEC Zwolle,Utrecht,1-1,Sun 01 Sep ,/match/fc-zwolle/fc-utrecht/2014,2014,5,eredivisie
7387,AZ Alkmaar,Vitesse,1-1,Sun 01 Sep ,/match/az/vitesse/2014,2014,5,eredivisie
7388,Feyenoord,Roda JC,4-0,Sun 01 Sep ,/match/feyenoord/roda-jc/2014,2014,5,eredivisie
7389,Ajax,PEC Zwolle,2-1,Sat 14 Sep ,/match/ajax/fc-zwolle/2014,2014,6,eredivisie
7390,Cambuur,Heracles,2-0,Sat 14 Sep ,/match/sc-cambuur-leeuwarden/heracles/2014,2014,6,eredivisie
7391,Twente 1965,PSV,2-2,Sat 14 Sep ,/match/fc-twente-1965/psv/2014,2014,6,eredivisie
7392,NEC Nijmegen,Feyenoord,3-3,Sun 15 Sep ,/match/nec/feyenoord/2014,2014,6,eredivisie
7393,Roda JC,NAC Breda,1-5,Sun 15 Sep ,/match/roda-jc/nac-breda/2014,2014,6,eredivisie
7394,AZ Alkmaar,Go Ahead Eagles,3-0,Sun 15 Sep ,/match/az/go-ahead-eagles/2014,2014,6,eredivisie
7395,Heerenveen,Groningen,4-2,Sun 15 Sep ,/match/heerenveen/fc-groningen/2014,2014,6,eredivisie
7396,Utrecht,RKC Waalwijk,2-1,Sun 15 Sep ,/match/fc-utrecht/rkc-waalwijk/2014,2014,6,eredivisie
7397,ADO Den Haag,Vitesse,2-1,Wed 02 Oct ,/match/ado-den-haag/vitesse/2014,2014,6,eredivisie
7398,Go Ahead Eagles,Cambuur,0-0,Fri 20 Sep ,/match/go-ahead-eagles/sc-cambuur-leeuwarden/2014,2014,7,eredivisie
7399,Heracles,Twente 1965,0-3,Sat 21 Sep ,/match/heracles/fc-twente-1965/2014,2014,7,eredivisie
7400,Groningen,RKC Waalwijk,4-1,Sat 21 Sep ,/match/fc-groningen/rkc-waalwijk/2014,2014,7,eredivisie
7401,ADO Den Haag,NEC Nijmegen,1-1,Sat 21 Sep ,/match/ado-den-haag/nec/2014,2014,7,eredivisie
7402,Roda JC,Heerenveen,3-3,Sat 21 Sep ,/match/roda-jc/heerenveen/2014,2014,7,eredivisie
7403,Vitesse,PEC Zwolle,3-0,Sun 22 Sep ,/match/vitesse/fc-zwolle/2014,2014,7,eredivisie
7404,Feyenoord,Utrecht,1-0,Sun 22 Sep ,/match/feyenoord/fc-utrecht/2014,2014,7,eredivisie
7405,NAC Breda,AZ Alkmaar,3-0,Sun 22 Sep ,/match/nac-breda/az/2014,2014,7,eredivisie
7406,PSV,Ajax,4-0,Sun 22 Sep ,/match/psv/ajax/2014,2014,7,eredivisie
7407,AZ Alkmaar,PSV,2-1,Sat 28 Sep ,/match/az/psv/2014,2014,8,eredivisie
7408,RKC Waalwijk,Heracles,1-4,Sat 28 Sep ,/match/rkc-waalwijk/heracles/2014,2014,8,eredivisie
7409,Utrecht,Roda JC,3-3,Sat 28 Sep ,/match/fc-utrecht/roda-jc/2014,2014,8,eredivisie
7410,PEC Zwolle,NAC Breda,0-0,Sat 28 Sep ,/match/fc-zwolle/nac-breda/2014,2014,8,eredivisie
7411,Ajax,Go Ahead Eagles,6-0,Sat 28 Sep ,/match/ajax/go-ahead-eagles/2014,2014,8,eredivisie
7412,NEC Nijmegen,Vitesse,2-3,Sun 29 Sep ,/match/nec/vitesse/2014,2014,8,eredivisie
7413,Heerenveen,Cambuur,2-1,Sun 29 Sep ,/match/heerenveen/sc-cambuur-leeuwarden/2014,2014,8,eredivisie
7414,Feyenoord,ADO Den Haag,4-2,Sun 29 Sep ,/match/feyenoord/ado-den-haag/2014,2014,8,eredivisie
7415,Twente 1965,Groningen,5-0,Sun 29 Sep ,/match/fc-twente-1965/fc-groningen/2014,2014,8,eredivisie
7416,Cambuur,Twente 1965,0-1,Fri 04 Oct ,/match/sc-cambuur-leeuwarden/fc-twente-1965/2014,2014,9,eredivisie
7417,Roda JC,PEC Zwolle,0-0,Sat 05 Oct ,/match/roda-jc/fc-zwolle/2014,2014,9,eredivisie
7418,Go Ahead Eagles,NEC Nijmegen,4-3,Sat 05 Oct ,/match/go-ahead-eagles/nec/2014,2014,9,eredivisie
7419,NAC Breda,Heracles,2-1,Sat 05 Oct ,/match/nac-breda/heracles/2014,2014,9,eredivisie
7420,Ajax,Utrecht,3-0,Sun 06 Oct ,/match/ajax/fc-utrecht/2014,2014,9,eredivisie
7421,Vitesse,Feyenoord,1-2,Sun 06 Oct ,/match/vitesse/feyenoord/2014,2014,9,eredivisie
7422,Groningen,AZ Alkmaar,2-1,Sun 06 Oct ,/match/fc-groningen/az/2014,2014,9,eredivisie
7423,PSV,RKC Waalwijk,2-1,Sun 06 Oct ,/match/psv/rkc-waalwijk/2014,2014,9,eredivisie
7424,ADO Den Haag,Heerenveen,1-1,Wed 04 Dec ,/match/ado-den-haag/heerenveen/2014,2014,9,eredivisie
7425,Go Ahead Eagles,Feyenoord,2-2,Sat 19 Oct ,/match/go-ahead-eagles/feyenoord/2014,2014,10,eredivisie
7426,RKC Waalwijk,Roda JC,1-2,Sat 19 Oct ,/match/rkc-waalwijk/roda-jc/2014,2014,10,eredivisie
7427,Utrecht,NAC Breda,4-2,Sat 19 Oct ,/match/fc-utrecht/nac-breda/2014,2014,10,eredivisie
7428,Twente 1965,Ajax,1-1,Sat 19 Oct ,/match/fc-twente-1965/ajax/2014,2014,10,eredivisie
7429,Heerenveen,Vitesse,2-3,Sat 19 Oct ,/match/heerenveen/vitesse/2014,2014,10,eredivisie
7430,Heracles,NEC Nijmegen,1-1,Sun 20 Oct ,/match/heracles/nec/2014,2014,10,eredivisie
7431,Groningen,PSV,1-0,Sun 20 Oct ,/match/fc-groningen/psv/2014,2014,10,eredivisie
7432,PEC Zwolle,ADO Den Haag,6-1,Sun 20 Oct ,/match/fc-zwolle/ado-den-haag/2014,2014,10,eredivisie
7433,AZ Alkmaar,Cambuur,3-1,Sun 20 Oct ,/match/az/sc-cambuur-leeuwarden/2014,2014,10,eredivisie
7434,NEC Nijmegen,Heerenveen,2-1,Fri 25 Oct ,/match/nec/heerenveen/2014,2014,11,eredivisie
7435,ADO Den Haag,Twente 1965,3-2,Sat 26 Oct ,/match/ado-den-haag/fc-twente-1965/2014,2014,11,eredivisie
7436,Cambuur,Utrecht,3-1,Sat 26 Oct ,/match/sc-cambuur-leeuwarden/fc-utrecht/2014,2014,11,eredivisie
7437,NAC Breda,Go Ahead Eagles,5-0,Sat 26 Oct ,/match/nac-breda/go-ahead-eagles/2014,2014,11,eredivisie
7438,Ajax,RKC Waalwijk,0-0,Sat 26 Oct ,/match/ajax/rkc-waalwijk/2014,2014,11,eredivisie
7439,Roda JC,PSV,2-1,Sun 27 Oct ,/match/roda-jc/psv/2014,2014,11,eredivisie
7440,Feyenoord,Heracles,1-2,Sun 27 Oct ,/match/feyenoord/heracles/2014,2014,11,eredivisie
7441,PEC Zwolle,AZ Alkmaar,0-2,Sun 27 Oct ,/match/fc-zwolle/az/2014,2014,11,eredivisie
7442,Vitesse,Groningen,2-2,Sun 27 Oct ,/match/vitesse/fc-groningen/2014,2014,11,eredivisie
7443,RKC Waalwijk,NAC Breda,3-0,Fri 01 Nov ,/match/rkc-waalwijk/nac-breda/2014,2014,12,eredivisie
7444,Ajax,Vitesse,0-1,Sat 02 Nov ,/match/ajax/vitesse/2014,2014,12,eredivisie
7445,AZ Alkmaar,ADO Den Haag,2-0,Sat 02 Nov ,/match/az/ado-den-haag/2014,2014,12,eredivisie
7446,Twente 1965,NEC Nijmegen,2-2,Sat 02 Nov ,/match/fc-twente-1965/nec/2014,2014,12,eredivisie
7447,PSV,PEC Zwolle,1-1,Sat 02 Nov ,/match/psv/fc-zwolle/2014,2014,12,eredivisie
7448,Groningen,Roda JC,3-3,Sun 03 Nov ,/match/fc-groningen/roda-jc/2014,2014,12,eredivisie
7449,Cambuur,Feyenoord,0-2,Sun 03 Nov ,/match/sc-cambuur-leeuwarden/feyenoord/2014,2014,12,eredivisie
7450,Utrecht,Heerenveen,2-0,Sun 03 Nov ,/match/fc-utrecht/heerenveen/2014,2014,12,eredivisie
7451,Go Ahead Eagles,Heracles,1-1,Wed 04 Dec ,/match/go-ahead-eagles/heracles/2014,2014,12,eredivisie
7452,Heerenveen,RKC Waalwijk,5-2,Fri 08 Nov ,/match/heerenveen/rkc-waalwijk/2014,2014,13,eredivisie
7453,Roda JC,Go Ahead Eagles,1-4,Sat 09 Nov ,/match/roda-jc/go-ahead-eagles/2014,2014,13,eredivisie
7454,Heracles,Groningen,0-3,Sat 09 Nov ,/match/heracles/fc-groningen/2014,2014,13,eredivisie
7455,Vitesse,Utrecht,3-1,Sat 09 Nov ,/match/vitesse/fc-utrecht/2014,2014,13,eredivisie
7456,ADO Den Haag,Cambuur,3-0,Sat 09 Nov ,/match/ado-den-haag/sc-cambuur-leeuwarden/2014,2014,13,eredivisie
7457,PEC Zwolle,Twente 1965,1-1,Sun 10 Nov ,/match/fc-zwolle/fc-twente-1965/2014,2014,13,eredivisie
7458,NAC Breda,PSV,2-1,Sun 10 Nov ,/match/nac-breda/psv/2014,2014,13,eredivisie
7459,NEC Nijmegen,Ajax,0-3,Sun 10 Nov ,/match/nec/ajax/2014,2014,13,eredivisie
7460,Feyenoord,AZ Alkmaar,2-2,Sun 10 Nov ,/match/feyenoord/az/2014,2014,13,eredivisie
7461,PSV,Heerenveen,1-1,Sat 23 Nov ,/match/psv/heerenveen/2014,2014,14,eredivisie
7462,Cambuur,NEC Nijmegen,2-1,Sat 23 Nov ,/match/sc-cambuur-leeuwarden/nec/2014,2014,14,eredivisie
7463,AZ Alkmaar,Roda JC,2-2,Sat 23 Nov ,/match/az/roda-jc/2014,2014,14,eredivisie
7464,Ajax,Heracles,3-0,Sat 23 Nov ,/match/ajax/heracles/2014,2014,14,eredivisie
7465,RKC Waalwijk,Feyenoord,1-0,Sun 24 Nov ,/match/rkc-waalwijk/feyenoord/2014,2014,14,eredivisie
7466,Utrecht,ADO Den Haag,3-0,Sun 24 Nov ,/match/fc-utrecht/ado-den-haag/2014,2014,14,eredivisie
7467,Go Ahead Eagles,Vitesse,0-3,Sun 24 Nov ,/match/go-ahead-eagles/vitesse/2014,2014,14,eredivisie
7468,Groningen,PEC Zwolle,0-0,Sun 24 Nov ,/match/fc-groningen/fc-zwolle/2014,2014,14,eredivisie
7469,Twente 1965,NAC Breda,5-2,Sun 24 Nov ,/match/fc-twente-1965/nac-breda/2014,2014,14,eredivisie
7470,Roda JC,Twente 1965,1-2,Fri 29 Nov ,/match/roda-jc/fc-twente-1965/2014,2014,15,eredivisie
7471,PEC Zwolle,RKC Waalwijk,1-1,Sat 30 Nov ,/match/fc-zwolle/rkc-waalwijk/2014,2014,15,eredivisie
7472,Heerenveen,Go Ahead Eagles,3-1,Sat 30 Nov ,/match/heerenveen/go-ahead-eagles/2014,2014,15,eredivisie
7473,NAC Breda,Groningen,2-2,Sat 30 Nov ,/match/nac-breda/fc-groningen/2014,2014,15,eredivisie
7474,Heracles,Utrecht,1-2,Sat 30 Nov ,/match/heracles/fc-utrecht/2014,2014,15,eredivisie
7475,ADO Den Haag,Ajax,0-4,Sun 01 Dec ,/match/ado-den-haag/ajax/2014,2014,15,eredivisie
7476,Feyenoord,PSV,3-1,Sun 01 Dec ,/match/feyenoord/psv/2014,2014,15,eredivisie
7477,Vitesse,Cambuur,3-0,Sun 01 Dec ,/match/vitesse/sc-cambuur-leeuwarden/2014,2014,15,eredivisie
7478,NEC Nijmegen,AZ Alkmaar,3-2,Sun 01 Dec ,/match/nec/az/2014,2014,15,eredivisie
7479,Utrecht,NEC Nijmegen,2-0,Fri 06 Dec ,/match/fc-utrecht/nec/2014,2014,16,eredivisie
7480,Ajax,NAC Breda,4-0,Sat 07 Dec ,/match/ajax/nac-breda/2014,2014,16,eredivisie
7481,AZ Alkmaar,Twente 1965,1-2,Sat 07 Dec ,/match/az/fc-twente-1965/2014,2014,16,eredivisie
7482,RKC Waalwijk,Cambuur,2-2,Sat 07 Dec ,/match/rkc-waalwijk/sc-cambuur-leeuwarden/2014,2014,16,eredivisie
7483,PSV,Vitesse,2-6,Sat 07 Dec ,/match/psv/vitesse/2014,2014,16,eredivisie
7484,Heerenveen,Feyenoord,1-2,Sun 08 Dec ,/match/heerenveen/feyenoord/2014,2014,16,eredivisie
7485,Go Ahead Eagles,PEC Zwolle,4-1,Sun 08 Dec ,/match/go-ahead-eagles/fc-zwolle/2014,2014,16,eredivisie
7486,Groningen,ADO Den Haag,1-2,Sun 08 Dec ,/match/fc-groningen/ado-den-haag/2014,2014,16,eredivisie
7487,Roda JC,Heracles,1-3,Sun 08 Dec ,/match/roda-jc/heracles/2014,2014,16,eredivisie
7488,PEC Zwolle,Heerenveen,1-2,Fri 13 Dec ,/match/fc-zwolle/heerenveen/2014,2014,17,eredivisie
7489,NEC Nijmegen,Roda JC,4-3,Sat 14 Dec ,/match/nec/roda-jc/2014,2014,17,eredivisie
7490,ADO Den Haag,RKC Waalwijk,1-2,Sat 14 Dec ,/match/ado-den-haag/rkc-waalwijk/2014,2014,17,eredivisie
7491,Twente 1965,Go Ahead Eagles,3-1,Sat 14 Dec ,/match/fc-twente-1965/go-ahead-eagles/2014,2014,17,eredivisie
7492,Cambuur,Ajax,1-2,Sun 15 Dec ,/match/sc-cambuur-leeuwarden/ajax/2014,2014,17,eredivisie
7493,Vitesse,NAC Breda,3-2,Sun 15 Dec ,/match/vitesse/nac-breda/2014,2014,17,eredivisie
7494,Feyenoord,Groningen,1-0,Sun 15 Dec ,/match/feyenoord/fc-groningen/2014,2014,17,eredivisie
7495,Heracles,AZ Alkmaar,2-0,Sun 15 Dec ,/match/heracles/az/2014,2014,17,eredivisie
7496,Utrecht,PSV,1-5,Sun 15 Dec ,/match/fc-utrecht/psv/2014,2014,17,eredivisie
7497,RKC Waalwijk,Twente 1965,1-1,Fri 20 Dec ,/match/rkc-waalwijk/fc-twente-1965/2014,2014,18,eredivisie
7498,AZ Alkmaar,Heerenveen,1-5,Sat 21 Dec ,/match_2450/az/heerenveen/2014,2014,18,eredivisie
7499,Heracles,Vitesse,2-2,Sat 21 Dec ,/match/heracles/vitesse/2014,2014,18,eredivisie
7500,NAC Breda,Cambuur,1-0,Sat 21 Dec ,/match/nac-breda/sc-cambuur-leeuwarden/2014,2014,18,eredivisie
7501,Feyenoord,PEC Zwolle,3-0,Sat 21 Dec ,/match/feyenoord/fc-zwolle/2014,2014,18,eredivisie
7502,Roda JC,Ajax,1-2,Sun 22 Dec ,/match/roda-jc/ajax/2014,2014,18,eredivisie
7503,Groningen,NEC Nijmegen,5-2,Sun 22 Dec ,/match/fc-groningen/nec/2014,2014,18,eredivisie
7504,Go Ahead Eagles,Utrecht,2-1,Sun 22 Dec ,/match/go-ahead-eagles/fc-utrecht/2014,2014,18,eredivisie
7505,PSV,ADO Den Haag,2-0,Sun 22 Dec ,/match/psv/ado-den-haag/2014,2014,18,eredivisie
7506,Twente 1965,Heracles,3-1,Fri 17 Jan ,/match/fc-twente-1965/heracles/2014,2014,19,eredivisie
7507,AZ Alkmaar,NAC Breda,3-0,Sat 18 Jan ,/match/az/nac-breda/2014,2014,19,eredivisie
7508,RKC Waalwijk,Groningen,1-1,Sat 18 Jan ,/match/rkc-waalwijk/fc-groningen/2014,2014,19,eredivisie
7509,PEC Zwolle,Vitesse,1-2,Sat 18 Jan ,/match/fc-zwolle/vitesse/2014,2014,19,eredivisie
7510,Heerenveen,Roda JC,2-2,Sat 18 Jan ,/match/heerenveen/roda-jc/2014,2014,19,eredivisie
7511,NEC Nijmegen,ADO Den Haag,3-1,Sun 19 Jan ,/match/nec/ado-den-haag/2014,2014,19,eredivisie
7512,Cambuur,Go Ahead Eagles,2-0,Sun 19 Jan ,/match/sc-cambuur-leeuwarden/go-ahead-eagles/2014,2014,19,eredivisie
7513,Utrecht,Feyenoord,2-5,Sun 19 Jan ,/match/fc-utrecht/feyenoord/2014,2014,19,eredivisie
7514,Ajax,PSV,1-0,Sun 19 Jan ,/match/ajax/psv/2014,2014,19,eredivisie
7515,Heracles,RKC Waalwijk,2-1,Fri 24 Jan ,/match/heracles/rkc-waalwijk/2014,2014,20,eredivisie
7516,ADO Den Haag,Feyenoord,3-2,Sat 25 Jan ,/match/ado-den-haag/feyenoord/2014,2014,20,eredivisie
7517,NAC Breda,PEC Zwolle,1-2,Sat 25 Jan ,/match/nac-breda/fc-zwolle/2014,2014,20,eredivisie
7518,Roda JC,Utrecht,1-0,Sat 25 Jan ,/match/roda-jc/fc-utrecht/2014,2014,20,eredivisie
7519,PSV,AZ Alkmaar,1-0,Sat 25 Jan ,/match/psv/az/2014,2014,20,eredivisie
7520,Cambuur,Heerenveen,3-1,Sun 26 Jan ,/match/sc-cambuur-leeuwarden/heerenveen/2014,2014,20,eredivisie
7521,Vitesse,NEC Nijmegen,1-1,Sun 26 Jan ,/match/vitesse/nec/2014,2014,20,eredivisie
7522,Go Ahead Eagles,Ajax,0-1,Sun 26 Jan ,/match/go-ahead-eagles/ajax/2014,2014,20,eredivisie
7523,Groningen,Twente 1965,1-1,Wed 12 Feb ,/match/fc-groningen/fc-twente-1965/2014,2014,20,eredivisie
7524,Feyenoord,Vitesse,1-1,Fri 31 Jan ,/match/feyenoord/vitesse/2014,2014,21,eredivisie
7525,Heerenveen,ADO Den Haag,3-0,Sat 01 Feb ,/match/heerenveen/ado-den-haag/2014,2014,21,eredivisie
7526,PEC Zwolle,Roda JC,3-1,Sat 01 Feb ,/match/fc-zwolle/roda-jc/2014,2014,21,eredivisie
7527,Heracles,NAC Breda,1-2,Sat 01 Feb ,/match/heracles/nac-breda/2014,2014,21,eredivisie
7528,AZ Alkmaar,Groningen,2-0,Sat 01 Feb ,/match/az/fc-groningen/2014,2014,21,eredivisie
7529,Utrecht,Ajax,1-1,Sun 02 Feb ,/match/fc-utrecht/ajax/2014,2014,21,eredivisie
7530,Twente 1965,Cambuur,3-1,Sun 02 Feb ,/match/fc-twente-1965/sc-cambuur-leeuwarden/2014,2014,21,eredivisie
7531,NEC Nijmegen,Go Ahead Eagles,1-1,Sun 02 Feb ,/match/nec/go-ahead-eagles/2014,2014,21,eredivisie
7532,RKC Waalwijk,PSV,2-0,Sun 02 Feb ,/match/rkc-waalwijk/psv/2014,2014,21,eredivisie
7533,Roda JC,Feyenoord,1-2,Tue 04 Feb ,/match/roda-jc/feyenoord/2014,2014,22,eredivisie
7534,ADO Den Haag,Heracles,0-3,Tue 04 Feb ,/match/ado-den-haag/heracles/2014,2014,22,eredivisie
7535,Vitesse,AZ Alkmaar,0-2,Tue 04 Feb ,/match/vitesse/az/2014,2014,22,eredivisie
7536,Cambuur,PSV,1-2,Wed 05 Feb ,/match/sc-cambuur-leeuwarden/psv/2014,2014,22,eredivisie
7537,Go Ahead Eagles,RKC Waalwijk,2-2,Wed 05 Feb ,/match/go-ahead-eagles/rkc-waalwijk/2014,2014,22,eredivisie
7538,NEC Nijmegen,NAC Breda,1-1,Wed 05 Feb ,/match/nec/nac-breda/2014,2014,22,eredivisie
7539,Heerenveen,Twente 1965,0-2,Wed 05 Feb ,/match/heerenveen/fc-twente-1965/2014,2014,22,eredivisie
7540,Utrecht,PEC Zwolle,1-2,Thu 06 Feb ,/match/fc-utrecht/fc-zwolle/2014,2014,22,eredivisie
7541,Ajax,Groningen,2-1,Thu 06 Feb ,/match/ajax/fc-groningen/2014,2014,22,eredivisie
7542,Vitesse,ADO Den Haag,0-0,Fri 07 Feb ,/match/vitesse/ado-den-haag/2014,2014,23,eredivisie
7543,PSV,Twente 1965,3-2,Sat 08 Feb ,/match/psv/fc-twente-1965/2014,2014,23,eredivisie
7544,NAC Breda,Roda JC,2-0,Sat 08 Feb ,/match/nac-breda/roda-jc/2014,2014,23,eredivisie
7545,Go Ahead Eagles,AZ Alkmaar,2-1,Sat 08 Feb ,/match/go-ahead-eagles/az/2014,2014,23,eredivisie
7546,Feyenoord,NEC Nijmegen,5-1,Sat 08 Feb ,/match/feyenoord/nec/2014,2014,23,eredivisie
7547,Heracles,Cambuur,1-1,Sun 09 Feb ,/match/heracles/sc-cambuur-leeuwarden/2014,2014,23,eredivisie
7548,PEC Zwolle,Ajax,1-1,Sun 09 Feb ,/match/fc-zwolle/ajax/2014,2014,23,eredivisie
7549,RKC Waalwijk,Utrecht,5-2,Sun 09 Feb ,/match/rkc-waalwijk/fc-utrecht/2014,2014,23,eredivisie
7550,Groningen,Heerenveen,1-3,Sun 09 Feb ,/match/fc-groningen/heerenveen/2014,2014,23,eredivisie
7551,PSV,Heracles,2-1,Fri 14 Feb ,/match/psv/heracles/2014,2014,24,eredivisie
7552,Twente 1965,Vitesse,2-0,Sat 15 Feb ,/match/fc-twente-1965/vitesse/2014,2014,24,eredivisie
